Year	DoY	Hour	NEE	LE	H	Rg	Tair	Tsoil	rH	VPD	Ustar
2023	212	17.5	3.13	36.87	-4.48	36.61	22.69	22.84	84.83	4.17	0.52
2023	212	18.0	3.77	20.27	-11.34	12.94	22.4	22.86	85.88	3.81	0.45
2023	212	18.5	3.02	9.8	-8.47	2.66	22.2	22.86	87.04	3.46	0.37
2023	212	19.0	3.41	6.51	-9.01	0.01	22.13	22.81	87.26	3.39	0.43
2023	212	19.5	4.39	9.63	-9.06	0.0	22.03	22.8	88.23	3.11	0.49
2023	212	20.0	3.02	5.07	-14.37	0.0	21.99	22.75	88.96	2.91	0.45
2023	212	20.5	3.31	5.26	-20.18	0.0	22.0	22.72	88.96	2.91	0.49
2023	212	21.0	5.38	1.92	-17.82	0.0	22.01	22.71	89.21	2.85	0.39
2023	212	21.5	7.72	4.67	-19.16	0.0	22.0	22.7	89.59	2.75	0.32
2023	212	22.0	5.58	7.41	-20.16	0.0	22.08	22.67	90.03	2.64	0.43
2023	212	22.5	6.14	10.16	-33.43	0.0	22.16	22.61	89.96	2.67	0.54
2023	212	23.0	5.33	7.8	-27.8	0.0	22.22	22.6	89.5	2.8	0.53
2023	212	23.5	4.67	2.66	-22.91	0.0	22.23	22.6	88.99	2.94	0.51
2023	213	0.0	4.58	8.75	-27.47	0.0	22.26	22.57	88.55	3.07	0.5
2023	213	0.5	4.46	7.8	-20.28	0.0	22.3	22.53	88.49	3.09	0.53
2023	213	1.0	3.64	5.39	-13.88	0.0	22.02	22.53	89.63	2.74	0.6
2023	213	1.5	7.03	-9999	-21.47	0.0	21.88	22.53	89.5	2.75	0.61
2023	213	2.0	7.09	-9999	-30.15	0.0	21.91	22.53	89.56	2.74	0.8
2023	213	2.5	2.95	-9999	-39.29	0.0	21.74	22.53	89.2	2.8	0.9
2023	213	3.0	6.53	-9999	-50.61	0.0	20.91	22.53	86.68	3.29	1.11
2023	213	3.5	3.34	-9999	-30.8	0.0	20.91	22.51	86.4	3.35	0.97
2023	213	4.0	4.62	23.06	-22.75	0.0	20.79	22.45	88.66	2.78	0.79
2023	213	4.5	4.77	15.32	-34.51	0.0	20.65	22.38	91.38	2.09	0.88
2023	213	5.0	10.09	7.58	-64.01	0.0	20.66	22.36	92.35	1.86	0.97
2023	213	5.5	3.66	7.14	-40.04	0.34	20.81	22.25	91.65	2.05	0.86
2023	213	6.0	3.04	6.69	-14.35	6.28	20.93	22.2	91.64	2.06	0.65
2023	213	6.5	1.57	6.25	-14.12	24.35	21.14	22.2	91.18	2.2	0.77
2023	213	7.0	1.3	16.0	-15.27	41.28	21.4	22.2	89.89	2.57	0.72
2023	213	7.5	-2.82	44.23	-9.77	87.04	21.63	22.2	88.74	2.9	0.92
2023	213	8.0	-4.07	42.8	-7.13	88.84	21.78	22.2	87.91	3.14	0.93
2023	213	8.5	-5.32	59.88	-15.74	92.38	21.85	22.2	87.62	3.23	1.06
2023	213	9.0	-6.56	85.74	23.03	201.8	22.14	22.2	86.84	3.5	0.87
2023	213	9.5	-9.28	111.59	33.58	181.62	22.18	22.2	87.14	3.43	1.02
2023	213	10.0	-10.75	116.37	41.4	278.54	22.37	22.2	86.78	3.56	0.84
2023	213	10.5	-16.86	121.15	97.47	391.16	22.71	22.2	85.87	3.89	0.85
2023	213	11.0	-10.66	108.48	43.63	238.54	22.61	22.26	86.2	3.78	1.05
2023	213	11.5	-11.15	119.74	42.08	176.69	22.7	22.28	85.76	3.92	0.9
2023	213	12.0	-9.68	124.03	59.01	232.92	22.61	22.33	86.53	3.68	0.82
2023	213	12.5	-16.44	128.32	75.94	291.79	23.16	22.33	84.18	4.47	0.79
2023	213	13.0	-13.62	137.73	45.52	276.26	23.31	22.34	83.68	4.66	0.82
2023	213	13.5	-16.04	173.22	44.47	242.27	23.35	22.38	83.59	4.7	0.85
2023	213	14.0	-9.22	115.46	41.52	219.48	23.25	22.48	84.86	4.31	0.79
2023	213	14.5	-13.02	118.1	44.74	246.66	23.16	22.5	85.96	3.97	0.8
2023	213	15.0	-11.71	188.39	34.79	280.02	23.27	22.54	84.54	4.4	0.88
2023	213	15.5	-13.3	136.19	60.04	304.18	23.49	22.59	82.41	5.07	0.95
2023	213	16.0	-11.45	131.73	56.12	298.17	23.39	22.63	82.04	5.15	1.09
2023	213	16.5	-9.61	143.44	27.44	203.26	23.14	22.69	82.17	5.04	0.93
2023	213	17.0	-5.33	95.79	17.67	118.88	22.76	22.7	83.82	4.47	0.84
2023	213	17.5	0.04	16.77	-2.02	59.33	22.55	22.69	84.74	4.16	0.62
2023	213	18.0	5.41	21.74	-16.89	25.51	22.32	22.65	86.03	3.75	0.64
2023	213	18.5	6.3	28.18	-35.71	2.91	22.22	22.61	85.68	3.83	0.71
2023	213	19.0	5.41	7.67	-25.49	0.01	22.11	22.6	86.04	3.7	0.77
2023	213	19.5	5.52	8.1	-27.26	0.0	22.0	22.59	85.98	3.7	0.82
2023	213	20.0	4.7	8.54	-20.24	0.0	21.81	22.54	87.36	3.29	0.73
2023	213	20.5	3.15	5.42	-17.43	0.0	21.79	22.53	87.61	3.22	0.66
2023	213	21.0	4.11	11.6	-21.5	0.0	21.78	22.53	87.48	3.26	0.82
2023	213	21.5	3.98	8.29	-17.21	0.0	21.82	22.52	87.42	3.28	0.86
2023	213	22.0	4.07	5.77	-27.64	0.0	21.8	22.45	86.91	3.41	0.65
2023	213	22.5	3.86	8.4	-33.74	0.0	21.85	22.37	86.44	3.54	0.84
2023	213	23.0	4.63	8.31	-31.77	0.0	21.97	22.37	85.78	3.74	0.85
2023	213	23.5	3.53	11.21	-25.29	0.0	21.98	22.37	85.82	3.73	0.74
2023	214	0.0	4.88	10.64	-33.97	0.0	22.0	22.33	85.58	3.8	0.66
2023	214	0.5	5.33	18.49	-33.51	0.0	22.0	22.26	85.71	3.77	0.82
2023	214	1.0	4.36	7.92	-30.89	0.0	22.1	22.23	85.16	3.94	0.93
2023	214	1.5	4.49	13.54	-26.28	0.0	22.07	22.2	85.24	3.91	0.92
2023	214	2.0	4.85	14.79	-25.88	0.0	21.98	22.2	85.81	3.74	0.86
2023	214	2.5	5.01	16.39	-29.68	0.0	21.94	22.2	86.18	3.63	0.98
2023	214	3.0	4.87	17.51	-32.18	0.0	21.97	22.2	86.08	3.66	0.95
2023	214	3.5	4.66	18.49	-29.15	0.0	21.93	22.2	85.49	3.81	0.82
2023	214	4.0	3.55	7.57	-24.05	0.0	21.89	22.2	85.72	3.74	0.82
2023	214	4.5	3.72	14.84	-19.85	0.0	21.72	22.18	86.86	3.41	0.62
2023	214	5.0	3.56	6.63	-17.8	0.0	21.68	22.12	87.58	3.21	0.5
2023	214	5.5	5.83	10.74	-32.55	0.36	21.66	22.1	88.13	3.07	0.77
2023	214	6.0	3.77	15.04	-25.28	15.24	21.73	22.1	87.69	3.19	0.75
2023	214	6.5	0.6	15.64	-18.44	31.76	21.77	22.1	88.03	3.11	0.68
2023	214	7.0	-1.64	19.3	-19.97	74.53	21.93	22.1	88.37	3.05	0.84
2023	214	7.5	-4.24	37.26	-9.29	98.2	22.14	22.1	88.14	3.15	0.68
2023	214	8.0	-5.24	68.41	-6.13	112.38	22.14	22.1	89.52	2.79	0.75
2023	214	8.5	-4.98	65.21	-26.65	121.41	21.93	22.1	92.21	2.04	0.7
2023	214	9.0	-9.79	175.16	10.89	67.61	21.77	22.1	93.32	1.74	1.26
2023	214	9.5	-8.72	-9999	48.43	86.29	20.59	22.12	92.07	1.92	1.54
2023	214	10.0	-7.64	-9999	85.97	112.15	20.32	22.1	91.26	2.08	0.99
2023	214	10.5	-8.25	-9999	-9999	136.21	20.23	22.1	92.19	1.85	0.92
2023	214	11.0	-8.86	275.48	-9999	238.31	20.39	22.04	90.82	2.19	0.85
2023	214	11.5	-14.02	140.14	-9999	351.64	20.47	22.03	88.84	2.68	0.88
2023	214	12.0	-17.53	161.38	-9999	391.87	20.38	22.03	89.31	2.55	0.81
2023	214	12.5	-15.0	127.93	-9999	422.52	20.91	22.03	87.13	3.17	0.94
2023	214	13.0	-16.84	191.53	35.1	382.04	21.43	22.06	85.36	3.73	1.18
2023	214	13.5	-18.6	233.14	30.48	402.27	21.74	22.07	83.69	4.23	1.3
2023	214	14.0	-10.06	116.92	-9999	235.55	21.82	22.07	82.59	4.54	1.43
2023	214	14.5	-6.97	80.23	-9999	112.57	21.5	22.07	83.78	4.15	0.95
2023	214	15.0	-3.87	58.0	-9999	129.83	21.46	22.07	84.49	3.96	0.81
2023	214	15.5	-9.15	74.06	10.01	221.09	21.62	22.07	84.3	4.04	0.94
2023	214	16.0	-6.78	83.05	7.99	212.06	21.85	22.07	81.87	4.74	1.07
2023	214	16.5	-8.5	106.1	-27.53	153.41	21.93	22.07	80.11	5.22	1.22
2023	214	17.0	-2.87	53.01	-39.39	62.79	21.75	22.07	80.52	5.06	0.9
2023	214	17.5	2.76	69.38	-9999	28.21	21.7	22.07	80.82	4.96	1.08
2023	214	18.0	3.88	85.74	-9999	15.33	21.63	22.07	81.1	4.87	1.14
2023	214	18.5	3.71	20.79	-9999	2.17	21.43	22.06	82.79	4.38	1.11
2023	214	19.0	4.6	65.09	-9999	0.01	21.61	22.0	81.49	4.77	1.23
2023	214	19.5	4.82	29.58	-9999	0.0	21.83	21.91	80.19	5.17	1.27
2023	214	20.0	4.43	27.21	-9999	0.0	21.73	21.9	81.81	4.72	1.26
2023	214	20.5	4.02	24.85	-9999	0.0	21.71	21.84	82.82	4.45	1.18
2023	214	21.0	5.44	-9999	-9999	0.0	21.78	21.83	82.29	4.61	1.16
2023	214	21.5	4.38	-9999	-49.47	0.0	21.65	21.83	81.74	4.71	1.02
2023	214	22.0	4.26	-9999	-55.72	0.0	21.78	21.82	80.8	4.99	1.05
2023	214	22.5	3.79	21.89	-51.86	0.0	21.79	21.79	80.55	5.06	0.95
2023	214	23.0	4.46	20.78	-48.09	0.0	21.63	21.77	82.51	4.51	1.21
2023	214	23.5	5.18	19.68	-39.46	0.0	21.51	21.74	83.7	4.17	1.1
2023	215	0.0	5.65	5.8	-50.36	0.0	21.64	21.7	83.75	4.19	1.06
2023	215	0.5	6.69	23.66	-47.42	0.0	21.67	21.7	84.15	4.1	0.8
2023	215	1.0	6.6	14.7	-41.25	0.0	21.59	21.7	85.34	3.77	0.8
2023	215	1.5	6.09	12.27	-31.5	0.0	21.54	21.7	85.73	3.66	0.64
2023	215	2.0	7.46	16.56	-41.87	0.0	21.55	21.7	85.81	3.64	0.76
2023	215	2.5	4.73	8.71	-28.88	0.0	21.64	21.7	85.59	3.72	0.73
2023	215	3.0	6.2	9.18	-37.35	0.0	21.59	21.7	86.24	3.54	0.7
2023	215	3.5	7.83	18.29	-44.59	0.0	21.58	21.7	86.76	3.4	0.95
2023	215	4.0	6.55	17.46	-43.06	0.0	21.6	21.7	86.67	3.43	1.01
2023	215	4.5	5.56	15.67	-41.18	0.0	21.72	21.7	85.55	3.74	0.9
2023	215	5.0	7.61	30.0	-65.43	0.0	21.66	21.7	84.86	3.91	0.9
2023	215	5.5	4.98	24.43	-63.86	0.32	21.55	21.7	85.85	3.63	0.85
2023	215	6.0	5.37	18.85	-46.27	5.23	21.72	21.68	85.62	3.73	0.76
2023	215	6.5	4.55	53.15	-42.49	16.44	21.72	21.67	86.95	3.38	0.82
2023	215	7.0	1.43	38.87	-38.71	36.88	21.73	21.66	87.69	3.19	0.8
2023	215	7.5	-9999	22.07	-34.93	38.18	21.92	21.65	87.25	3.34	0.62
2023	215	8.0	-9999	49.19	-32.87	57.64	22.07	21.67	86.76	3.51	0.6
2023	215	8.5	-9999	65.47	-35.37	63.37	22.22	21.69	86.15	3.7	0.75
2023	215	9.0	-9999	52.09	-17.32	107.03	22.42	21.7	85.07	4.04	0.71
2023	215	9.5	-9.77	86.93	-14.29	188.77	22.64	21.7	84.94	4.13	0.87
2023	215	10.0	-10.97	-9999	-11.27	150.4	22.69	21.7	84.97	4.13	0.72
2023	215	10.5	-12.18	-9999	-8.24	185.27	22.88	21.71	84.45	4.32	0.8
2023	215	11.0	-9.54	-9999	15.86	190.1	23.14	21.8	83.66	4.62	0.75
2023	215	11.5	-15.18	106.4	39.96	307.4	23.22	21.83	83.71	4.62	0.85
2023	215	12.0	-14.71	166.38	-9999	322.18	23.45	21.84	82.24	5.11	0.87
2023	215	12.5	-13.88	121.38	-9999	280.75	23.5	21.87	82.09	5.17	0.91
2023	215	13.0	-15.2	200.94	-9999	241.77	23.52	21.96	82.13	5.17	0.99
2023	215	13.5	-13.88	125.73	25.17	272.32	23.48	21.97	82.17	5.14	0.78
2023	215	14.0	-12.19	129.06	19.89	232.33	23.79	22.06	80.83	5.63	0.84
2023	215	14.5	-14.95	161.02	14.6	250.41	23.99	22.07	79.19	6.19	0.8
2023	215	15.0	-15.8	213.44	42.4	385.27	24.46	22.07	76.89	7.07	0.98
2023	215	15.5	-12.16	197.19	19.22	344.32	24.75	22.09	75.52	7.62	0.93
2023	215	16.0	-8.52	180.95	4.75	196.65	24.71	22.18	75.55	7.59	0.9
2023	215	16.5	-4.89	72.66	-9.73	121.3	24.13	22.24	79.0	6.3	0.55
2023	215	17.0	-2.56	49.24	-9.25	94.37	24.0	22.27	80.34	5.85	0.51
2023	215	17.5	0.55	50.44	-18.88	65.89	23.91	22.27	80.5	5.77	0.5
2023	215	18.0	3.65	36.35	-33.29	12.97	23.61	22.27	81.94	5.25	0.52
2023	215	18.5	6.76	37.87	-30.68	1.07	23.36	22.27	82.49	5.01	0.49
2023	215	19.0	6.4	27.63	-36.17	0.01	22.98	22.27	84.13	4.44	0.53
2023	215	19.5	6.66	29.8	-44.3	0.0	23.05	22.27	83.46	4.65	0.65
2023	215	20.0	4.8	10.68	-25.73	0.0	23.05	22.26	83.6	4.61	0.54
2023	215	20.5	4.04	3.11	-21.0	0.0	22.97	22.22	84.57	4.31	0.43
2023	215	21.0	8.53	8.41	-40.37	0.0	22.22	22.2	90.74	2.47	0.45
2023	215	21.5	8.58	13.72	-32.16	0.0	21.55	22.2	95.48	1.16	0.56
2023	215	22.0	7.42	6.88	-62.76	0.0	21.57	22.2	94.2	1.49	0.74
2023	215	22.5	6.26	5.1	-69.41	0.0	21.55	22.2	93.13	1.76	0.81
2023	215	23.0	6.87	14.97	-76.06	0.0	21.6	22.2	92.42	1.95	0.72
2023	215	23.5	7.73	12.57	-104.34	0.0	21.64	22.19	92.49	1.94	0.96
2023	216	0.0	3.37	10.95	-107.76	0.0	21.43	22.13	94.17	1.48	1.17
2023	216	0.5	7.74	9.34	-111.18	0.0	21.43	22.1	94.25	1.46	1.32
2023	216	1.0	6.83	-18.49	-131.13	0.0	21.14	22.1	96.33	0.92	1.67
2023	216	1.5	5.92	-5.46	-151.09	0.0	21.22	22.1	94.11	1.48	1.39
2023	216	2.0	5.01	7.57	-171.04	0.0	20.82	22.08	94.37	1.38	1.39
2023	216	2.5	4.13	-6.92	-126.55	0.0	20.69	22.02	95.15	1.18	1.15
2023	216	3.0	5.97	-0.38	-212.55	0.0	20.74	21.98	95.3	1.15	1.34
2023	216	3.5	7.81	6.15	-9999	0.0	20.81	21.96	95.09	1.2	0.85
2023	216	4.0	5.83	23.3	-9999	0.0	20.84	21.92	93.27	1.65	0.95
2023	216	4.5	3.53	9.68	-9999	0.0	20.88	21.9	92.46	1.85	0.83
2023	216	5.0	4.01	14.08	-64.05	0.0	20.84	21.9	92.98	1.72	0.77
2023	216	5.5	6.45	18.48	-9999	0.61	20.94	21.88	92.12	1.94	0.92
2023	216	6.0	6.42	25.69	-9999	13.74	21.03	21.84	91.18	2.19	0.81
2023	216	6.5	3.15	43.26	-9999	29.46	21.33	21.83	89.56	2.64	18.45
2023	216	7.0	-0.12	60.83	-9999	74.82	21.6	21.83	88.65	2.92	0.95
2023	216	7.5	-5.98	67.97	-9999	153.65	22.11	21.83	86.57	3.57	1.27
2023	216	8.0	-7.72	73.49	-45.38	156.93	22.19	21.82	87.11	3.44	1.48
2023	216	8.5	-9.34	87.42	-20.14	189.66	22.33	21.82	86.62	3.6	1.11
2023	216	9.0	-11.66	197.11	18.78	298.71	22.7	21.81	85.4	4.02	1.12
2023	216	9.5	-16.2	209.12	37.26	296.71	22.83	21.87	84.78	4.22	1.15
2023	216	10.0	-13.12	235.18	14.7	308.88	23.11	21.9	82.71	4.88	1.02
2023	216	10.5	-13.63	261.23	11.15	220.24	22.96	21.9	82.57	4.87	1.21
2023	216	11.0	-11.25	159.57	17.45	266.2	22.73	21.93	83.93	4.43	0.83
2023	216	11.5	-9.05	122.89	16.37	203.75	22.31	21.97	87.25	3.43	0.93
2023	216	12.0	-13.74	136.9	23.24	307.75	22.73	21.97	84.86	4.17	0.85
2023	216	12.5	-18.55	221.28	29.32	338.75	23.39	22.0	80.54	5.58	0.81
2023	216	13.0	-11.33	101.15	35.41	280.17	23.18	22.07	81.96	5.11	0.76
2023	216	13.5	-15.56	169.54	41.34	274.06	23.08	22.07	82.99	4.79	0.87
2023	216	14.0	-12.52	139.15	47.27	442.46	23.59	22.09	80.14	5.77	0.77
2023	216	14.5	-15.52	191.21	59.34	354.55	23.66	22.15	79.99	5.83	1.01
2023	216	15.0	-13.78	193.09	64.33	470.78	23.82	22.2	78.48	6.33	1.04
2023	216	15.5	-10.25	180.1	47.81	503.52	24.08	22.24	76.91	6.9	0.99
2023	216	16.0	-8.31	179.99	53.04	423.31	24.32	22.27	74.92	7.6	1.02
2023	216	16.5	-4.82	71.06	-6.99	129.77	24.02	22.26	76.6	6.97	0.71
2023	216	17.0	-4.58	99.38	-17.57	205.96	24.11	22.27	76.21	7.12	0.68
2023	216	17.5	0.27	54.42	-28.16	100.49	23.89	22.27	76.63	6.91	0.68
2023	216	18.0	2.26	26.54	-24.77	27.04	23.44	22.26	79.14	6.0	0.38
2023	216	18.5	5.12	31.3	-35.54	3.39	23.06	22.22	80.48	5.49	0.48
2023	216	19.0	4.06	8.41	-33.49	0.02	22.71	22.2	81.94	4.97	0.41
2023	216	19.5	5.74	9.89	-37.58	0.0	22.52	22.2	83.2	4.57	0.49
2023	216	20.0	9.0	12.26	-37.9	0.0	22.35	22.2	83.8	4.36	0.55
2023	216	20.5	6.59	32.01	-38.22	0.0	22.47	22.2	82.39	4.78	0.68
2023	216	21.0	4.16	11.2	-38.55	0.0	22.3	22.2	82.79	4.62	0.48
2023	216	21.5	9.02	26.22	-46.4	0.0	22.13	22.13	82.72	4.59	0.66
2023	216	22.0	7.55	20.02	-54.25	0.0	22.02	22.1	81.98	4.76	0.59
2023	216	22.5	4.62	13.81	-46.57	0.0	21.9	22.1	82.17	4.67	0.58
2023	216	23.0	6.6	9.63	-71.93	0.0	21.77	22.1	83.09	4.4	0.87
2023	216	23.5	6.78	16.15	-84.87	0.0	21.78	22.06	83.3	4.35	1.02
2023	217	0.0	5.73	19.68	-81.91	0.0	22.0	22.02	82.68	4.56	1.09
2023	217	0.5	5.09	25.15	-65.84	0.0	22.09	21.98	82.0	4.77	1.02
2023	217	1.0	6.09	43.1	-76.9	0.0	22.19	21.97	81.01	5.06	1.16
2023	217	1.5	5.22	26.63	-69.43	0.0	22.47	21.96	78.91	5.72	1.09
2023	217	2.0	3.49	23.82	-33.19	0.0	22.43	21.94	80.05	5.4	0.82
2023	217	2.5	5.58	21.01	-57.49	0.0	22.35	21.9	81.84	4.89	1.16
2023	217	3.0	5.99	18.2	-45.93	0.0	22.42	21.85	81.52	5.0	0.9
2023	217	3.5	6.44	31.93	-49.05	0.0	22.44	21.84	81.86	4.91	1.01
2023	217	4.0	6.3	22.13	-39.56	0.0	22.47	21.83	81.91	4.91	0.81
2023	217	4.5	6.95	20.2	-41.1	0.0	22.48	21.83	82.05	4.87	0.59
2023	217	5.0	5.12	18.27	-40.06	0.0	22.39	21.83	82.9	4.62	0.71
2023	217	5.5	5.87	16.34	-37.54	0.55	22.38	21.83	82.63	4.69	0.75
2023	217	6.0	5.59	25.87	-52.56	14.22	22.45	21.83	81.82	4.92	0.75
2023	217	6.5	2.71	35.39	-33.56	44.79	22.44	21.83	81.79	4.93	0.8
2023	217	7.0	-2.89	59.44	-17.8	93.16	22.54	21.83	82.14	4.86	0.81
2023	217	7.5	-1.42	42.67	-31.95	79.35	21.94	21.83	87.02	3.41	0.66
2023	217	8.0	-4.17	61.2	-6.3	123.02	21.96	21.83	87.82	3.2	0.75
2023	217	8.5	-10.27	103.9	16.72	199.92	22.5	21.84	84.44	4.23	0.84
2023	217	9.0	-12.27	137.5	22.9	257.56	22.84	21.86	83.49	4.58	0.75
2023	217	9.5	-11.46	249.38	50.63	302.67	23.04	21.9	82.98	4.78	0.87
2023	217	10.0	-17.59	182.44	74.02	351.0	23.6	21.9	79.34	6.0	0.81
2023	217	10.5	-14.01	200.12	47.16	296.6	23.54	21.94	79.99	5.79	0.83
2023	217	11.0	-11.47	203.42	58.28	329.67	22.74	22.02	86.55	3.71	0.56
2023	217	11.5	-10.09	206.73	57.39	315.27	23.71	22.12	80.78	5.62	0.48
2023	217	12.0	-15.81	210.03	98.21	480.9	24.12	22.16	78.17	6.54	0.94
2023	217	12.5	-11.73	149.31	76.65	350.58	24.08	22.2	78.23	6.51	0.85
2023	217	13.0	-18.34	191.67	55.1	376.64	24.58	22.31	75.8	7.45	0.98
2023	217	13.5	-17.41	282.86	88.35	474.63	24.95	22.33	73.62	8.31	1.07
2023	217	14.0	-16.49	245.8	132.46	637.12	25.56	22.34	70.78	9.54	0.92
2023	217	14.5	-13.32	265.05	56.33	479.71	25.56	22.4	69.14	10.08	0.92
2023	217	15.0	-8.02	141.51	101.85	505.97	25.89	22.4	66.66	11.1	0.8
2023	217	15.5	-8.97	98.68	16.09	243.81	25.45	22.41	70.23	9.66	0.68
2023	217	16.0	-3.7	98.27	10.9	181.09	25.04	22.47	72.79	8.62	0.64
2023	217	16.5	-6.43	86.76	42.39	338.3	25.2	22.56	70.96	9.28	0.87
2023	217	17.0	-4.31	75.26	24.3	175.1	24.81	22.6	73.44	8.3	0.68
2023	217	17.5	-1.44	66.11	-1.46	96.22	24.36	22.6	75.66	7.4	0.5
2023	217	18.0	3.22	50.05	-27.22	24.83	23.95	22.6	77.14	6.78	0.59
2023	217	18.5	4.69	16.1	-40.75	3.15	23.61	22.56	77.53	6.53	0.51
2023	217	19.0	5.84	23.73	-40.8	0.02	23.19	22.53	78.99	5.95	0.74
2023	217	19.5	5.57	11.82	-40.86	0.0	22.79	22.53	80.76	5.32	0.57
2023	217	20.0	3.32	18.07	-43.92	0.0	22.6	22.53	81.69	5.01	0.56
2023	217	20.5	4.43	9.11	-40.29	0.0	22.68	22.48	82.15	4.9	0.57
2023	217	21.0	5.58	7.14	-36.65	0.0	22.83	22.47	82.05	4.98	0.77
2023	217	21.5	3.57	18.68	-33.01	0.0	22.9	22.47	81.87	5.05	0.62
2023	217	22.0	4.59	25.35	-30.54	0.0	22.94	22.39	81.37	5.2	0.5
2023	217	22.5	6.1	18.14	-50.22	0.0	23.04	22.32	80.67	5.43	0.84
2023	217	23.0	3.95	13.61	-33.76	0.0	22.97	22.31	80.94	5.33	0.72
2023	217	23.5	3.53	19.52	-30.89	0.0	22.83	22.3	81.58	5.11	0.66
2023	218	0.0	5.74	25.63	-41.33	0.0	22.78	22.29	81.23	5.19	0.76
2023	218	0.5	4.08	31.74	-38.89	0.0	22.58	22.27	80.87	5.22	0.77
2023	218	1.0	4.59	37.85	-47.42	0.0	22.42	22.23	79.94	5.43	0.76
2023	218	1.5	3.78	5.6	-35.81	0.0	22.34	22.12	79.64	5.48	0.59
2023	218	2.0	2.66	14.78	-31.7	0.0	22.43	22.1	79.89	5.44	0.68
2023	218	2.5	4.14	17.32	-41.05	0.0	22.38	22.1	80.06	5.38	0.68
2023	218	3.0	4.41	38.58	-59.63	0.0	22.33	22.1	80.23	5.32	0.91
2023	218	3.5	3.15	31.69	-44.93	0.0	22.32	22.08	80.09	5.35	0.73
2023	218	4.0	4.21	24.8	-46.83	0.0	22.38	22.03	79.83	5.44	0.66
2023	218	4.5	5.53	5.71	-33.71	0.0	22.37	22.03	80.89	5.15	0.66
2023	218	5.0	4.92	10.89	-28.24	0.0	22.29	22.03	82.47	4.7	0.54
2023	218	5.5	5.03	15.47	-46.79	0.8	22.32	22.03	81.92	4.86	0.83
2023	218	6.0	5.14	20.06	-32.05	11.44	22.29	22.03	80.65	5.19	0.63
2023	218	6.5	3.44	36.53	-31.18	33.82	22.3	22.01	80.83	5.15	0.59
2023	218	7.0	0.94	41.88	-15.62	63.63	22.29	22.0	81.64	4.93	0.57
2023	218	7.5	-3.12	57.89	1.45	122.3	22.41	21.98	81.67	4.95	0.62
2023	218	8.0	-7.26	143.49	15.44	187.58	22.67	21.97	80.91	5.24	0.86
2023	218	8.5	-7.58	98.25	11.12	177.56	22.88	21.97	79.81	5.61	0.78
2023	218	9.0	-7.74	97.85	48.41	274.23	22.41	21.97	84.31	4.24	0.71
2023	218	9.5	-9.46	146.38	23.06	200.07	22.82	21.98	80.64	5.36	0.64
2023	218	10.0	-11.18	160.43	44.64	310.07	23.02	22.05	77.49	6.31	0.74
2023	218	10.5	-12.39	174.48	13.89	300.71	23.24	22.07	76.07	6.8	0.75
2023	218	11.0	-18.15	203.17	53.44	414.78	23.7	22.16	74.9	7.34	0.83
2023	218	11.5	-15.04	139.98	32.68	328.8	24.06	22.2	74.47	7.62	0.78
2023	218	12.0	-16.43	255.38	26.84	341.93	24.56	22.25	73.6	8.12	0.67
2023	218	12.5	-11.55	189.06	35.29	291.02	24.67	22.28	73.79	8.12	0.73
2023	218	13.0	-13.16	99.81	43.74	291.94	24.7	22.33	73.58	8.2	0.53
2023	218	13.5	-14.76	181.65	52.19	495.39	25.25	22.33	71.85	9.03	0.81
2023	218	14.0	-10.89	184.76	7.69	356.73	25.17	22.33	71.92	8.96	0.9
2023	218	14.5	-9.5	129.69	8.72	299.42	25.05	22.38	72.26	8.79	0.84
2023	218	15.0	-8.68	127.34	9.25	234.89	24.95	22.44	73.15	8.45	0.84
2023	218	15.5	-15.63	155.81	13.42	329.21	25.16	22.49	72.31	8.83	0.99
2023	218	16.0	-10.02	184.28	18.96	262.75	24.72	22.51	73.99	8.08	0.94
2023	218	16.5	-5.61	120.99	17.69	230.1	24.77	22.55	74.3	8.0	0.79
2023	218	17.0	-1.19	57.7	0.47	94.98	24.29	22.6	76.36	7.16	0.71
2023	218	17.5	-1.66	54.37	-16.76	73.39	24.24	22.6	76.63	7.05	0.59
2023	218	18.0	2.54	23.38	-20.02	9.6	23.81	22.59	78.65	6.28	0.46
2023	218	18.5	4.88	15.35	-28.28	1.56	23.55	22.54	79.57	5.92	0.6
2023	218	19.0	4.63	32.17	-27.64	0.01	23.32	22.53	80.83	5.47	0.52
2023	218	19.5	3.33	22.75	-37.36	0.0	23.25	22.53	80.68	5.49	0.65
2023	218	20.0	3.65	13.34	-24.44	0.0	23.08	22.53	82.62	4.89	0.4
2023	218	20.5	3.62	8.71	-22.46	0.0	23.1	22.52	82.34	4.98	0.32
2023	218	21.0	7.52	21.19	-34.41	0.0	23.11	22.47	82.36	4.97	0.48
2023	218	21.5	7.91	20.9	-37.68	0.0	23.16	22.47	82.97	4.82	0.73
2023	218	22.0	4.76	10.71	-26.67	0.0	22.93	22.47	84.05	4.45	0.56
2023	218	22.5	4.62	-9999	-20.96	0.0	22.73	22.47	85.38	4.03	0.69
2023	218	23.0	5.42	-9999	-25.65	0.0	22.62	22.47	85.94	3.85	0.67
2023	218	23.5	5.83	-9999	-12.14	0.0	22.45	22.43	85.41	3.95	0.5
2023	219	0.0	5.94	-9999	-47.22	0.0	22.4	22.41	84.67	4.14	0.89
2023	219	0.5	5.2	28.68	-33.94	0.0	22.5	22.39	83.83	4.39	0.73
